operon_name,content
operon_4519,"('lpp', 'ffh')"
operon_4520,"('lpp', 'csrC')"
operon_4521,"('rplK', 'lpp', 'rplA')"
operon_4522,"('lpp', 'rrsG')"
operon_4523,"('lpp', 'glmM')"
operon_4524,"('lpp', 'tdcE')"
operon_4525,"('lpp', 'preA', 'preT')"
operon_4526,"('queE', 'lpp')"
operon_4527,"('lpp', 'yfcZ')"
operon_4528,"('sufC', 'sufB')"
operon_4529,"('menI', 'ydiH', 'rydB')"
operon_4530,"('ydiH', 'rrlA')"
operon_4531,"('ydiB', 'aroD')"
operon_4532,"('rrfG', 'aroD')"
operon_4533,"('fadK', 'ydiT', 'ydiS', 'ydiR')"
operon_4534,"('ppsA', 'rrlC')"
operon_4535,"('ppsA', 'rrlE')"
operon_4536,"('selO', 'rflP')"
operon_4537,"('nlpC', 'btuD')"
operon_4538,"('btuE', 'nlpC', 'btuD')"
operon_4539,"('btuE', 'btuD')"
operon_4540,"('btuE', 'btuD', 'rrlA')"
operon_4541,"('btuE', 'btuC', 'btuD')"
operon_4542,"('btuE', 'btuC', 'ihfA')"
operon_4543,"('btuC', 'ihfA', 'pheT')"
operon_4544,"('rrlA', 'btuC', 'ihfA', 'pheT')"
operon_4545,"('ihfA', 'rrlA', 'pheT')"
operon_4546,"('ihfA', 'rrlC', 'pheT')"
operon_4547,"('aroB', 'ihfA', 'pheT')"
operon_4548,"('rpsN', 'ihfA', 'rplR', 'pheT', 'rpsH', 'rplF')"
operon_4549,"('rrlB', 'ihfA', 'pheT')"
operon_4550,"('rrlA', 'pheT')"
operon_4551,"('rrfG', 'pheT')"
operon_4552,"('rrfB', 'pheS', 'pheT')"
operon_4553,"('pheM', 'rplT', 'pheS', 'pheT')"
operon_4554,"('rrlG', 'pheS', 'pheT')"
operon_4555,"('pheM', 'pheS')"
operon_4556,"('rpmI', 'rplT', 'pheM')"
operon_4557,"('rrlC', 'infC', 'rpmI', 'thrS', 'rplT')"
operon_4558,"('rpmG', 'infC', 'rpmI', 'rpmB', 'rplT')"
operon_4559,"('gapA', 'rplT', 'rpmI', 'infC')"
operon_4560,"('rrlC', 'rplT', 'rpmI', 'infC')"
operon_4561,"('rplT', 'rpmI', 'rrlD')"
operon_4562,"('rplT', 'rpmI', 'infC', 'rrlA')"
operon_4563,"('rrlB', 'rplT', 'rpmI', 'infC')"
operon_4564,"('rplT', 'gcvB')"
operon_4565,"('rrlG', 'rplT', 'rpmI', 'infC')"
operon_4566,"('rplT', 'rrlD')"
operon_4567,"('rplT', 'rpmI', 'infC', 'tabA')"
operon_4568,"('rplT', 'rpmI', 'infC', 'rplS')"
operon_4569,"('rplT', 'rpmI', 'infC', 'gcvB')"
operon_4570,"('rplT', 'rpmI', 'rrlA')"
operon_4571,"('rrlE', 'rplT', 'rpmI', 'infC')"
operon_4572,"('infC', 'rpmI', 'gltT', 'thrS', 'rplT')"
operon_4573,"('ompC', 'rplT', 'rpmI')"
operon_4574,"('rrlD', 'rplT', 'rpmI', 'infC')"
operon_4575,"('raiA', 'rplT', 'raiZ')"
operon_4576,"('rrlE', 'infC', 'rpmI', 'thrS', 'rplT')"
operon_4577,"('rrlE', 'rplT', 'rpmI')"
operon_4578,"('infC', 'rpmI', 'thrS', 'rplT', 'rrlA')"
operon_4579,"('infC', 'rpmI', 'tufB', 'rplT', 'rrlG')"
operon_4580,"('ssrA', 'rplT', 'rpmI', 'infC')"
operon_4581,"('infC', 'rpmI', 'tnaA', 'thrS', 'rplT')"
operon_4582,"('thrS', 'infC', 'rpmI')"
operon_4583,"('infC', 'yodC')"
operon_4584,"('infC', 'rrlG')"
operon_4585,"('rplD', 'rplC', 'infC', 'rpsJ')"
operon_4586,"('infC', 'rrlC')"
operon_4587,"('thrS', 'rrlB', 'infC')"
operon_4588,"('infC', 'eno')"
operon_4589,"('thrS', 'rrlE', 'infC')"
operon_4590,"('thrS', 'rrlC')"
operon_4591,"('thrS', 'rrfE')"
operon_4592,"('thrS', 'rrlB')"
operon_4593,"('thrS', 'rrlA')"
operon_4594,"('ydiZ', 'yniA')"
operon_4595,"('rrfG', 'yniA')"
operon_4596,"('rrlE', 'yniA')"
operon_4597,"('rrlB', 'yniA')"
operon_4598,"('srlD', 'yniA')"
operon_4599,"('yniB', 'rrfE')"
operon_4600,"('yniB', 'rrlE')"
operon_4601,"('ydjM', 'hxpB')"
operon_4602,"('ydjM', 'tcyP')"
operon_4603,"('tcyP', 'rrlC')"
operon_4604,"('tcyP', 'rrlG')"
operon_4605,"('chbG', 'chbF')"
operon_4606,"('chbG', 'chbA', 'chbF', 'chbR')"
operon_4607,"('chbA', 'chbR')"
operon_4608,"('chbA', 'chbC', 'chbR')"
operon_4609,"('chbA', 'chbR', 'uvrD')"
operon_4610,"('chbA', 'chbC')"
operon_4611,"('chbB', 'chbC')"
operon_4612,"('chbC', 'rrlA')"
operon_4613,"('rrsG', 'chbC')"
operon_4614,"('chbB', 'rrlG')"
operon_4615,"('osmE', 'rrlE')"
operon_4616,"('astB', 'astE')"
operon_4617,"('ydjZ', 'ynjA', 'suhB')"
operon_4618,"('ynjA', 'ynjB')"
operon_4619,"('ynjC', 'ynjB')"
operon_4620,"('ynjC', 'rrlB')"
operon_4621,"('ynjE', 'ynjD')"
operon_4622,"('rrlG', 'ynjE')"
operon_4623,"('nudG', 'rrlA')"
operon_4624,"('gdhA', 'rrlG')"
operon_4625,"('cyaA', 'gdhA')"
operon_4626,"('topB', 'ydjA', 'selD', 'ynjI')"
operon_4627,"('topB', 'ynjI')"
operon_4628,"('topB', 'rrlG')"
operon_4629,"('rrsC', 'selD')"
operon_4630,"('tnaA', 'selD')"
operon_4631,"('rrlG', 'ydjA', 'selD')"
operon_4632,"('sppA', 'rrlC')"
operon_4633,"('rplV', 'rpmC', 'rpsS', 'rpsQ', 'rplP', 'rpsC', 'rplB', 'sppA')"
operon_4634,"('ydjF', 'ydjG')"
operon_4635,"('ydjH', 'ydjG')"
operon_4636,"('ydjH', 'ydjI', 'ydjJ')"
operon_4637,"('ydjH', 'ydjI')"
operon_4638,"('rrlG', 'ydjJ')"
operon_4639,"('gapA', 'rrlA')"
operon_4640,"('rrlG', 'gapA')"
operon_4641,"('rrlC', 'gapA')"
operon_4642,"('yeaE', 'rffH')"
operon_4643,"('yeaG', 'rrlB')"
operon_4644,"('yeaK', 'dgcJ')"
operon_4645,"('yeaK', 'yeaL')"
operon_4646,"('rrlD', 'yeaL')"
operon_4647,"('yeaO', 'nimT')"
operon_4648,"('yeaO', 'rrlA')"
operon_4649,"('yoaK', 'dgcP')"
operon_4650,"('yeaQ', 'rrlC')"
operon_4651,"('rrlE', 'yeaQ')"
operon_4652,"('yeaQ', 'rrlG')"
operon_4653,"('yoaG', 'yeaR')"
operon_4654,"('yoaG', 'leuE', 'yeaR')"
operon_4655,"('yeaX', 'yeaW')"
operon_4656,"('fadD', 'rnd')"
operon_4657,"('rrlB', 'rnd')"
operon_4658,"('yeaY', 'tsaB', 'fadD')"
operon_4659,"('fadD', 'rrfA')"
operon_4660,"('yeaY', 'fadD')"
operon_4661,"('yeaY', 'tsaB')"
operon_4662,"('prc', 'yeaY', 'tsaB')"
operon_4663,"('yeaY', 'tsaB', 'yoaA')"
operon_4664,"('tsaB', 'yoaA')"
operon_4665,"('frdD', 'frdB', 'frdC', 'yoaA')"
operon_4666,"('rrlA', 'yoaA')"
operon_4667,"('yoaB', 'rrlG')"
operon_4668,"('yoaC', 'rrlC')"
operon_4669,"('rrlB', 'yoaH')"
operon_4670,"('pabB', 'sdaA', 'nudL')"
operon_4671,"('sdaA', 'nudL')"
operon_4672,"('yoaE', 'yoaL')"
operon_4673,"('garR', 'yoaL', 'garL', 'yoaE', 'garP')"
operon_4674,"('rrlB', 'yoaE')"
operon_4675,"('manX', 'rrlG')"
operon_4676,"('manY', 'manX', 'rrlG', 'manZ')"
operon_4677,"('miaA', 'manY', 'hfq', 'manX', 'hflX')"
operon_4678,"('manY', 'manX', 'manZ', 'yobD')"
operon_4679,"('manX', 'rrlA')"
operon_4680,"('manY', 'rrlE', 'manX')"
operon_4681,"('manY', 'manZ', 'rrlG')"
operon_4682,"('manY', 'manZ', 'rrlA')"
operon_4683,"('yffB', 'manZ', 'dapE')"
operon_4684,"('manZ', 'tdcG')"
operon_4685,"('rrlE', 'manZ')"
operon_4686,"('greA', 'manZ')"
operon_4687,"('rrlB', 'manZ')"
operon_4688,"('yobF', 'rrlB', 'cspC')"
operon_4689,"('yobF', 'cspC', 'mepM')"
operon_4690,"('yobF', 'rrlG', 'cspC')"
operon_4691,"('yobF', 'rrlE', 'cspC')"
operon_4692,"('yobF', 'cspC', 'rrlA')"
operon_4693,"('yobF', 'cspC', 'rrsB')"
operon_4694,"('yobF', 'rpmG', 'cspC', 'rpmB')"
operon_4695,"('rrlG', 'cspC')"
operon_4696,"('rrlB', 'cspC')"
operon_4697,"('yobF', 'cspC', 'rrlD')"
operon_4698,"('yobF', 'rrsD', 'cspC')"
operon_4699,"('yobF', 'ompC', 'cspC')"
operon_4700,"('yobF', 'rpsU', 'cspC')"
operon_4701,"('rrlE', 'cspC')"
operon_4702,"('yobF', 'cspC', 'ytfK')"
operon_4703,"('rrsA', 'yobF', 'cspC')"
operon_4704,"('glyV', 'glyX', 'yobF', 'cspC', 'glyY')"
operon_4705,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'yobF', 'rpsH', 'rplN', 'cspC', 'rplR')"
operon_4706,"('yobF', 'rrfB', 'rrlB', 'cspC')"
operon_4707,"('rpmE', 'yobF', 'cspC')"
operon_4708,"('yobF', 'rrsG', 'cspC')"
operon_4709,"('yobF', 'rrfB', 'cspC')"
operon_4710,"('rpsG', 'yobF', 'cspC', 'rpsL')"
operon_4711,"('cspC', 'aroK')"
operon_4712,"('ptsI', 'yobF', 'cspC', 'ptsH')"
operon_4713,"('yobF', 'cspC', 'rpoA')"
operon_4714,"('yobF', 'cspA', 'cspC')"
operon_4715,"('cspC', 'rrlA')"
operon_4716,"('yebO', 'mgrB', 'dapF')"
operon_4717,"('mgrB', 'rrlA')"
operon_4718,"('kdgR', 'mgrB')"
operon_4719,"('kdgR', 'rrlE')"
operon_4720,"('prc', 'htpX')"
operon_4721,"('rrlE', 'htpX')"
operon_4722,"('rrlB', 'htpX')"
operon_4723,"('prc', 'secG')"
operon_4724,"('prc', 'rrlG')"
operon_4725,"('prc', 'proQ', 'rrlD')"
operon_4726,"('proQ', 'rrlG', 'msrC')"
operon_4727,"('yebY', 'pphA', 'sdsR')"
operon_4728,"('ryeA', 'rrlC')"
operon_4729,"('ryeA', 'atpC', 'atpD')"
operon_4730,"('yebY', 'yebZ', 'yobA')"
operon_4731,"('rrlE', 'yebY', 'yebZ')"
operon_4732,"('yebZ', 'rrlA', 'yobA')"
operon_4733,"('rrlD', 'yobA')"
operon_4734,"('holE', 'yobB')"
operon_4735,"('exoX', 'yobB')"
operon_4736,"('rrlB', 'exoX')"
operon_4737,"('ptrB', 'rrlA')"
operon_4738,"('yebF', 'yebE')"
operon_4739,"('yebF', 'yebG', 'yebE')"
operon_4740,"('yebF', 'yebG', 'rrlC')"
operon_4741,"('yebG', 'tnaA')"
operon_4742,"('rrlB', 'zwf')"
operon_4743,"('rrlB', 'pykA')"
operon_4744,"('pykA', 'yidC')"
operon_4745,"('pykA', 'serB')"
operon_4746,"('pykA', 'dtd')"
operon_4747,"('pykA', 'rrlD')"
operon_4748,"('lpxM', 'mepM', 'rrlD')"
operon_4749,"('rrfB', 'znuA')"
operon_4750,"('ruvA', 'tdcF', 'tdcE')"
operon_4751,"('ruvC', 'rrlA')"
operon_4752,"('yebC', 'rrlG')"
operon_4753,"('yecN', 'yecD', 'yecE')"
operon_4754,"('yecD', 'rrfF', 'yecE')"
operon_4755,"('yecN', 'cmoB', 'cmoA', 'yecE')"
operon_4756,"('yecN', 'yecE')"
operon_4757,"('rrlG', 'yecE')"
operon_4758,"('torZ', 'torY')"
operon_4759,"('cutC', 'yecM', 'micL')"
operon_4760,"('rrlE', 'micL')"
operon_4761,"('rrlC', 'argS')"
operon_4762,"('flhA', 'flhE')"
operon_4763,"('flhB', 'cheZ')"
operon_4764,"('flhB', 'cheY', 'cheZ')"
operon_4765,"('flhB', 'cheY', 'cheZ', 'cheB')"
operon_4766,"('cheY', 'cheZ', 'cheB')"
operon_4767,"('cheY', 'cheZ')"
operon_4768,"('cheY', 'cheB')"
operon_4769,"('cheB', 'tap', 'cheR')"
operon_4770,"('cheB', 'cheR')"
operon_4771,"('tap', 'cheR')"
operon_4772,"('tar', 'tap')"
operon_4773,"('cheW', 'cheA')"
operon_4774,"('motB', 'cheW', 'cheA')"
operon_4775,"('motB', 'motA', 'cheA')"
operon_4776,"('motB', 'cheA')"
operon_4777,"('motA', 'motB')"
operon_4778,"('motR', 'motA', 'motB')"
operon_4779,"('motR', 'motA')"
operon_4780,"('motR', 'flhC', 'flhD')"
operon_4781,"('flhC', 'flhD')"
operon_4782,"('insA5', 'insB5')"
operon_4783,"('araF', 'araG')"
operon_4784,"('yecJ', 'azuC')"
operon_4785,"('rrlE', 'azuC')"
operon_4786,"('azuC', 'rrlA')"
operon_4787,"('ssrA', 'ftnA')"
operon_4788,"('rrlE', 'ftnA')"
operon_4789,"('yecA', ""3'ETS-leuZ"")"
operon_4790,"('yecA', 'leuZ', ""3'ETS-leuZ"")"
operon_4791,"('glyW', 'yecA', 'leuZ', ""3'ETS-leuZ"", 'cysT')"
operon_4792,"('yecA', 'rplU', 'rpmA')"
operon_4793,"('yecA', 'leuZ', ""3'ETS-leuZ"", 'cysT')"
operon_4794,"('glyW', 'leuZ', ""3'ETS-leuZ"", 'evgL', 'evgA', 'cysT')"
operon_4795,"('glyW', 'cysT', 'leuZ', ""3'ETS-leuZ"", 'pgsA')"
operon_4796,"('uvrY', 'glyW', 'cysT', 'leuZ', 'uvrC', 'pgsA')"
operon_4797,"('rpsK', 'glyW', 'rpoA', 'secY', 'rpsM', 'rplQ', 'leuZ', 'rpsD', 'rpmJ', 'cysT')"
operon_4798,"('rrlE', 'leuZ', 'glyW', 'cysT')"
operon_4799,"('pgsA', 'glyW', 'cysT')"
operon_4800,"('pgsA', 'glyW', 'rrlA', 'cysT')"
operon_4801,"('glyW', 'pgsA')"
operon_4802,"('rrlB', 'uvrC', 'pgsA')"
operon_4803,"('uvrC', 'uvrY', 'pgsA')"
operon_4804,"('rrlB', 'uvrC')"
operon_4805,"('rrfB', 'uvrC', 'uvrY')"
operon_4806,"('yecU', 'yecF')"
operon_4807,"('tcyL', 'dcyD', 'tcyN')"
operon_4808,"('tcyL', 'dcyD')"
operon_4809,"('tcyJ', 'dcyD')"
operon_4810,"('tcyJ', 'rrlA')"
operon_4811,"('tcyJ', 'fliZ', 'fliA')"
operon_4812,"('tcyJ', 'fliZ', 'rrfA')"
operon_4813,"('fliC', 'fliX')"
operon_4814,"('fliD', 'fliS')"
operon_4815,"('fliT', 'fliS')"
operon_4816,"('rrlG', 'amyA')"
operon_4817,"('amyA', 'rrlA')"
operon_4818,"('yedD', 'rrlG')"
operon_4819,"('yedD', 'rrlB', 'rrlG')"
operon_4820,"('rrlE', 'yedE')"
operon_4821,"('yedF', 'rrlB')"
operon_4822,"('fliI', 'fliH')"
operon_4823,"('fliJ', 'fliK')"
operon_4824,"('fliL', 'rrlG')"
operon_4825,"('yodD', 'rrlE')"
operon_4826,"('dgcQ', 'yodC', 'yedI')"
operon_4827,"('dgcQ', 'yodC')"
operon_4828,"('rrlC', 'yedI')"
operon_4829,"('dcm', 'rrlG')"
operon_4830,"('rrlE', 'dcm')"
operon_4831,"('yedJ', 'rrlA')"
operon_4832,"('mtfA', 'rrlG')"
operon_4833,"('mtfA', 'rrlC')"
operon_4834,"('mtfA', 'rrlE')"
operon_4835,"('mtfA', 'rrlA')"
operon_4836,"('amn', 'shiA')"
operon_4837,"('cobS', 'cobT')"
operon_4838,"('tmaR', 'rrlG')"
operon_4839,"('tmaR', 'yoeJ', 'rrlA')"
operon_4840,"('tmaR', 'yeeA', 'yoeJ', 'rrlA')"
operon_4841,"('tmaR', 'rrlE', 'rrlC')"
operon_4842,"('yeeA', 'yoeJ')"
operon_4843,"('yeeA', 'yoeJ', 'sbmC')"
operon_4844,"('yeeA', 'sbmC')"
operon_4845,"('yeeA', 'gcvB', 'sbmC')"
operon_4846,"('plaP', 'tsuA')"
operon_4847,"('yeeY', 'yefM', 'yoeB', 'yeeZ')"
operon_4848,"('rrlB', 'yeeY', 'yeeZ')"
operon_4849,"('hisL', 'hisG')"
operon_4850,"('hisL', 'rrlG')"
operon_4851,"('hisG', 'hisD')"
operon_4852,"('rrlE', 'hisD')"
operon_4853,"('hisC', 'hisB')"
operon_4854,"('hisH', 'hisB')"
operon_4855,"('hisH', 'hisI', 'hisA', 'hisF')"
operon_4856,"('hisH', 'hisA')"
operon_4857,"('hisI', 'hisA', 'hisF')"
operon_4858,"('hisA', 'hisF')"
operon_4859,"('gnd', 'wzzB', 'ugd')"
operon_4860,"('wzzB', 'ugd')"
operon_4861,"('rrfB', 'wzzB')"
operon_4862,"('gnd', 'ugd')"
operon_4863,"('rrlG', 'gnd')"
operon_4864,"('rrlD', 'gnd')"
operon_4865,"('insH7', 'gnd')"
operon_4866,"('insH7', 'wbbK', 'gnd')"
operon_4867,"('insH7', 'rrlC')"
operon_4868,"('insH7', 'wbbJ', 'wbbK')"
operon_4869,"('insH7', 'wbbK')"
operon_4870,"('wbbI', 'insH7', 'wbbJ', 'wbbK')"
operon_4871,"('insH7', 'rrfG')"
operon_4872,"('wbbJ', 'wbbK')"
operon_4873,"('wbbH', 'wbbI', 'wbbJ', 'wbbK')"
operon_4874,"('wbbJ', 'wbbI', 'wbbH', 'glf', 'wbbK')"
operon_4875,"('wbbJ', 'wbbI')"
operon_4876,"('wbbH', 'wbbJ', 'wbbI')"
operon_4877,"('wbbH', 'wbbJ', 'glf', 'wbbI')"
operon_4878,"('wbbH', 'glf', 'wbbI')"
operon_4879,"('wbbH', 'wbbI', 'tdcE')"
operon_4880,"('wbbH', 'rfbX', 'glf', 'wbbI')"
operon_4881,"('wbbH', 'rfbX', 'glf')"
operon_4882,"('wbbH', 'glf', 'rfbA', 'rfbX', 'rfbC')"
operon_4883,"('glf', 'rfbX')"
operon_4884,"('glf', 'rfbX', 'rfbC')"
operon_4885,"('glf', 'rfbA', 'rfbX', 'rfbC')"
operon_4886,"('rfbD', 'glf', 'rfbB', 'rfbA', 'rfbX', 'rfbC')"
operon_4887,"('rfbA', 'rfbX', 'rfbC')"
operon_4888,"('rfbX', 'rfbC', 'tufB')"
operon_4889,"('rfbA', 'rfbD', 'rfbC')"
operon_4890,"('rfbA', 'rfbB', 'rfbD', 'rfbC')"
operon_4891,"('rfbA', 'groL', 'rfbC')"
operon_4892,"('ssrA', 'rfbD')"
operon_4893,"('rfbB', 'galF', 'rfbD')"
operon_4894,"('rfbB', 'rrlA')"
operon_4895,"('rfbB', 'rrfA')"
operon_4896,"('rfbB', 'galF')"
operon_4897,"('ssrS', 'galF')"
operon_4898,"('galF', 'rrlC')"
operon_4899,"('galF', 'tufA')"
operon_4900,"('rrlA', 'asmA')"
operon_4901,"('dcd', 'udk', 'asmA')"
operon_4902,"('dcd', 'udk')"
operon_4903,"('rrlE', 'dcd')"
operon_4904,"('dgcE', 'rrlG')"
operon_4905,"('pphC', 'yegL')"
operon_4906,"('mdtA', 'mdtB')"
operon_4907,"('baeS', 'mdtD')"
operon_4908,"('baeR', 'rrlA')"
operon_4909,"('baeR', 'rrlG')"
operon_4910,"('cyaR', 'rrlA')"
operon_4911,"('yegR', 'ogrK')"
operon_4912,"('gatD', 'rrlC')"
operon_4913,"('hisR', 'gatD')"
operon_4914,"('rrlG', 'gatD')"
operon_4915,"('gatD', 'rrfF')"
operon_4916,"('gatB', 'gatA', 'rrlG')"
operon_4917,"('gatB', 'rrlA')"
operon_4918,"('gatB', 'rrlE')"
operon_4919,"('gatB', 'gatA', 'rpoA')"
operon_4920,"('gatB', 'rrlB')"
operon_4921,"('gatB', 'gatA', 'atpB')"
operon_4922,"('gatZ', 'gatA', 'rplL')"
operon_4923,"('gatZ', 'rrlC')"
operon_4924,"('gatZ', 'nanA')"
operon_4925,"('gatZ', 'rrsG')"
operon_4926,"('gatZ', 'srlD')"
operon_4927,"('gatZ', 'rrsB')"
operon_4928,"('gatZ', 'rrlB', 'rrlE', 'gatY')"
operon_4929,"('gatZ', 'ssb')"
operon_4930,"('gatZ', 'gatY', 'rrlG')"
operon_4931,"('gatZ', 'rrlE')"
operon_4932,"('gatZ', 'gatY', 'rrlC')"
operon_4933,"('gatZ', 'gatY', 'queF')"
operon_4934,"('gatZ', 'rrfB', 'gatY')"
operon_4935,"('gatY', 'rrlG')"
operon_4936,"('gatY', 'rrlA')"
operon_4937,"('gatY', 'rrlC')"
operon_4938,"('ompC', 'gatY')"
operon_4939,"('ivbL', 'gatY')"
operon_4940,"('gatY', 'eno')"
operon_4941,"('priB', 'rplI', 'rpsR', 'rpsF', 'gatY')"
operon_4942,"('gatY', 'tyrB')"
operon_4943,"('rrlB', 'gatY')"
operon_4944,"('yggL', 'gatY')"
operon_4945,"('rrfG', 'gatY')"
operon_4946,"('rrsG', 'gatY')"
operon_4947,"('rrlG', 'fbaB')"
operon_4948,"('yegU', 'yegT')"
operon_4949,"('yegV', 'yegU')"
operon_4950,"('yegX', 'yegW')"
operon_4951,"('thiD', 'thiM')"
operon_4952,"('rcnR', 'thiD', 'thiM')"
operon_4953,"('rcnR', 'thiM')"
operon_4954,"('rcnR', 'rrlE', 'thiM')"
operon_4955,"('mnmC', 'rcnB')"
operon_4956,"('yehC', 'yehB')"
operon_4957,"('yehD', 'yehC', 'yehB')"
operon_4958,"('mrp', 'priB', 'rplI', 'rpsR', 'rpsF')"
operon_4959,"('yehL', 'yehM')"
operon_4960,"('yohO', 'rrlA')"
operon_4961,"('bglX', 'osmF')"
operon_4962,"('rrlB', 'bglX')"
operon_4963,"('rrlE', 'dld')"
operon_4964,"('rrlB', 'dld')"
operon_4965,"('dld', 'rrlC')"
operon_4966,"('yohJ', 'cdd', 'yohK')"
operon_4967,"('rrlE', 'yohK')"
operon_4968,"('rrlC', 'yohK')"
operon_4969,"('sanA', 'yeiS')"
operon_4970,"('preT', 'rrlE', 'preA')"
operon_4971,"('nuoL', 'preA')"
operon_4972,"('mglC', 'mglA')"
operon_4973,"('mglB', 'rrlA')"
operon_4974,"('lysP', 'yeiE')"
operon_4975,"('nfo', 'yeiI')"
operon_4976,"('nupX', 'rrlG')"
operon_4977,"('fruK', 'fruA')"
operon_4978,"('rrlB', 'fruA')"
operon_4979,"('fruB', 'fruK')"
operon_4980,"('lpxT', 'yeiR')"
operon_4981,"('mepS', 'pdeN')"
operon_4982,"('mepS', 'rrlA')"
operon_4983,"('rrlB', 'pdeN')"
operon_4984,"('yejA', 'pdeN')"
operon_4985,"('yejF', 'yejE')"
operon_4986,"('yejF', 'rrlE')"
operon_4987,"('yejG', 'rrlD')"
operon_4988,"('bcr', 'rrlC')"
operon_4989,"('radD', 'rrlD')"
operon_4990,"('rplY', 'radD')"
operon_4991,"('rrlE', 'rplY')"
operon_4992,"('yejK', 'yiaU')"
operon_4993,"('lapC', 'proL')"
operon_4994,"('rrlA', 'insH8')"
operon_4995,"('ccmH', 'ccmF', 'ccmG')"
operon_4996,"('ccmH', 'rrlC', 'ccmG')"
operon_4997,"('ccmF', 'ccmG')"
operon_4998,"('rrlE', 'ccmG')"
operon_4999,"('ccmE', 'ccmF')"
operon_5000,"('ccmE', 'rrlD')"
operon_5001,"('ccmE', 'ccmD', 'ccmC')"
operon_5002,"('ccmE', 'rrlE', 'ccmD', 'ccmC')"
operon_5003,"('ccmD', 'ccmC')"
operon_5004,"('ccmB', 'napC', 'ccmC', 'ccmA')"
operon_5005,"('ccmB', 'ccmC')"
operon_5006,"('ccmB', 'napC', 'ccmA', 'napB')"
operon_5007,"('ccmB', 'napC', 'ccmA')"
operon_5008,"('napC', 'ccmA')"
operon_5009,"('ccmA', 'napH', 'napA', 'napB', 'napC', 'napG')"
operon_5010,"('napC', 'ccmA', 'rrlG')"
operon_5011,"('napC', 'napB', 'ccmA', 'napH')"
operon_5012,"('napC', 'napB', 'ccmA')"
operon_5013,"('napC', 'napB')"
operon_5014,"('napC', 'napB', 'napH')"
operon_5015,"('napC', 'napB', 'rrlD')"
operon_5016,"('napB', 'napH')"
operon_5017,"('napG', 'napH')"
operon_5018,"('napA', 'napG', 'napH')"
operon_5019,"('napA', 'napD')"
operon_5020,"('napA', 'napF', 'napD')"
operon_5021,"('ada', 'yojI', 'alkB')"
operon_5022,"('yojI', 'alkB')"
operon_5023,"('ada', 'alkB')"
operon_5024,"('ada', 'ftp')"
operon_5025,"('ompC', 'rrlA')"
operon_5026,"('rrlB', 'ompC')"
operon_5027,"('ompC', 'rrlG')"
operon_5028,"('ompC', 'glmM')"
operon_5029,"('ompC', 'raiA', 'raiZ')"
operon_5030,"('ompC', 'nikE')"
operon_5031,"('ompC', 'yfbS')"
operon_5032,"('rrsG', 'ompC')"
operon_5033,"('exbB', 'ompC', 'exbD')"
operon_5034,"('rrlB', 'ompC', 'rrlE', 'rrlD')"
operon_5035,"('ompC', 'gcvB')"
operon_5036,"('ompC', 'rrsA')"
operon_5037,"('rrsD', 'ompC')"
operon_5038,"('ompC', 'rrfB')"
operon_5039,"('ompC', 'rrfA')"
operon_5040,"('ompC', 'rpoH')"
operon_5041,"('rrfG', 'ompC')"
operon_5042,"('ompC', 'csrA')"
operon_5043,"('ompC', 'rpoE', 'rseA')"
operon_5044,"('ompC', 'slyD')"
operon_5045,"('srlD', 'ompC')"
operon_5046,"('rrfE', 'ompC')"
operon_5047,"('rcsD', 'rcsB', 'rrlA')"
operon_5048,"('rcsD', 'rnlA')"
operon_5049,"('rcsD', 'trxA', 'rcsB')"
operon_5050,"('rrlB', 'rcsD', 'rcsB')"
operon_5051,"('rcsD', 'rrlG')"
operon_5052,"('yjbQ', 'rcsD', 'yjbR', 'rcsB')"
operon_5053,"('rpsG', 'rpsL', 'rcsB', 'fusA')"
operon_5054,"('gcvB', 'rcsB')"
operon_5055,"('rcsB', 'tabA')"
operon_5056,"('atoC', 'atoS')"
operon_5057,"('yfaP', 'yfaQ')"
operon_5058,"('yfaT', 'rrlE')"
operon_5059,"('gyrA', 'yfaA')"
operon_5060,"('gyrA', 'rrlG')"
operon_5061,"('gyrA', 'rrlE')"
operon_5062,"('gyrA', 'nlpD', 'rpoS')"
operon_5063,"('gyrA', 'rrlD')"
operon_5064,"('ubiG', 'rrlG')"
operon_5065,"('nrdA', 'rrlB')"
operon_5066,"('nrdA', 'nrdB', 'yfaE')"
operon_5067,"('yfaE', 'nrdB', 'rrlC')"
operon_5068,"('yfaE', 'nrdB', 'rrlA')"
operon_5069,"('inaA', 'glpQ')"
operon_5070,"('inaA', 'glpQ', 'glpT')"
operon_5071,"('inaA', 'rrlA')"
operon_5072,"('glpQ', 'rrfB')"
operon_5073,"('glpQ', 'rrlG')"
operon_5074,"('glpQ', 'rrlA')"
operon_5075,"('glpQ', 'rrfB', 'glpT')"
operon_5076,"('glpQ', 'yjiR', 'glpT')"
operon_5077,"('glpQ', 'rrlC')"
operon_5078,"('glpQ', 'rrlB', 'glpT')"
operon_5079,"('glpQ', 'atpH', 'atpF', 'glpT')"
operon_5080,"('rplL', 'glpQ', 'rplJ', 'glpT')"
operon_5081,"('rpsK', 'rpoA', 'glpQ', 'glpT', 'rpsD')"
operon_5082,"('glpQ', 'rrlB')"
operon_5083,"('glpQ', 'ysaA', 'glpT')"
